Step,Power,Reward,Latency_ms,Migrations,Fidelity,BytesExchanged
364,2438.857216666667,7558.226116666667,291.6666666666667,56,0.5,2143232
365,2444.660216666667,7552.145338888889,319.4444444444444,56,0.3333333333333333,2149120
366,2446.5945500000003,7550.072116666666,333.3333333333333,56,1.0,2155008
367,2446.59455,7550.072116666666,333.3333333333333,56,0.6666666666666666,2160896
368,2442.725883333334,7553.940783333333,333.3333333333333,56,1.0,2166784
369,2439.8243833333336,7557.120061111111,305.55555555555554,56,0.3333333333333333,2172672
370,2443.6930500000003,7553.18195,312.5,56,1.0,2178560
371,2446.5945500000003,7550.072116666666,333.3333333333333,56,0.8333333333333334,2184448
372,2442.7258833333335,7553.9407833333335,333.3333333333333,56,0.8333333333333334,2190336
373,2442.7258833333335,7554.218561111111,305.55555555555554,56,0.6666666666666666,2196224
374,2446.5945500000003,7550.072116666666,333.3333333333333,56,0.5,2202112
375,2440.7915500000004,7555.875116666666,333.3333333333333,56,0.5,2208000
376,2440.7915500000004,7556.291783333333,291.6666666666667,56,0.8333333333333334,2213888
377,2465.1291083333335,7531.537558333333,333.3333333333333,56,1.0,2219776
378,2465.1291083333335,7531.607002777778,326.38888888888886,56,0.6666666666666666,2225664
379,2471.629683333334,7525.0369833333325,333.3333333333333,56,0.8333333333333334,2231552
380,2471.629683333334,7525.106427777777,326.38888888888886,56,0.8333333333333334,2237440
381,2443.6930500000003,7552.973616666666,333.3333333333333,56,0.6666666666666666,2243328
382,2437.89005,7558.98495,312.5,56,0.3333333333333333,2249216
383,2440.7915500000004,7556.291783333333,291.6666666666667,56,1.0,2255104
384,2445.627383333334,7551.039283333333,333.3333333333333,56,1.0,2260992
385,2442.7258833333335,7554.010227777778,326.38888888888886,56,0.6666666666666666,2266880
386,2435.955716666667,7560.919283333333,312.5,56,1.0,2272768
387,2434.0213833333332,7563.200838888889,277.77777777777777,56,1.0,2278656
388,2441.758716666667,7555.2551722222215,298.61111111111114,56,0.6666666666666666,2284544
389,2446.5945500000003,7550.072116666666,333.3333333333333,56,1.0,2290432
390,2440.7915500000004,7555.875116666666,333.3333333333333,56,1.0,2296320
391,2434.98855,7562.094783333334,291.6666666666667,56,0.6666666666666666,2302208
392,2440.79155,7556.291783333334,291.66666666666663,56,0.6666666666666666,2308096
393,2445.6273833333335,7551.0392833333335,333.3333333333333,56,1.0,2313984
394,2438.857216666667,7557.878894444444,326.38888888888886,56,0.8333333333333334,2319872
395,2435.955716666667,7561.197061111111,284.72222222222223,56,1.0,2325760
396,2439.8243833333336,7557.120061111111,305.55555555555554,56,1.0,2331648
397,2438.857216666667,7558.017783333333,312.5,56,0.6666666666666666,2337536
398,2437.89005,7559.123838888889,298.6111111111111,56,1.0,2343424
399,2436.922883333333,7560.021561111111,305.55555555555554,56,0.6666666666666666,2349312
400,2436.922883333333,7560.16045,291.6666666666667,56,0.6666666666666666,2355200
401,2439.8243833333336,7557.120061111111,305.55555555555554,56,0.6666666666666666,2361088
402,2443.6930500000003,7553.18195,312.5,56,0.5,2366976
403,2445.6273833333335,7551.0392833333335,333.3333333333333,56,0.3333333333333333,2372864
404,2442.7258833333335,7554.010227777778,326.38888888888886,56,1.0,2378752
405,2443.6930500000003,7553.18195,312.5,56,0.8333333333333334,2384640
406,2445.6273833333335,7551.0392833333335,333.3333333333333,56,0.8333333333333334,2390528
407,2439.8243833333336,7556.911727777778,326.38888888888886,56,0.8333333333333334,2396416
408,2438.857216666667,7558.226116666667,291.6666666666667,56,1.0,2402304
409,2436.922883333333,7559.882672222222,319.4444444444444,56,1.0,2408192
410,2434.98855,7562.233672222223,277.77777777777777,56,0.5,2414080
411,2438.857216666667,7558.087227777778,305.55555555555554,56,0.8333333333333334,2419968
412,2440.7915500000004,7556.1528944444435,305.55555555555554,56,1.0,2425856
413,2440.7915500000004,7556.014005555555,319.4444444444444,56,1.0,2431744
414,2437.89005,7559.054394444444,305.55555555555554,56,1.0,2437632
415,2441.758716666667,7555.2551722222215,298.61111111111114,56,1.0,2443520
416,2446.5945500000003,7550.072116666666,333.3333333333333,56,0.3333333333333333,2449408
417,2444.660216666667,7552.006449999999,333.3333333333333,56,1.0,2455296
418,2439.8243833333336,7556.981172222222,319.4444444444444,56,0.8333333333333334,2461184
419,2436.922883333333,7560.091005555556,298.61111111111114,56,1.0,2467072
420,2439.8243833333336,7557.189505555555,298.61111111111114,56,1.0,2472960
421,2444.660216666667,7552.145338888889,319.4444444444444,56,1.0,2478848
422,2446.5945500000003,7550.072116666666,333.3333333333333,56,0.8333333333333334,2484736
423,2446.5945500000003,7550.072116666666,333.3333333333333,56,0.6666666666666666,2490624
424,2453.0951250000003,7543.571541666666,333.3333333333333,56,1.0,2496512
425,2451.160791666667,7545.505874999999,333.3333333333333,56,0.6666666666666666,2502400
426,2443.6930500000003,7553.112505555555,319.4444444444444,56,0.5,2508288
427,2444.660216666667,7552.075894444444,326.38888888888886,56,0.8333333333333334,2514176
428,2442.7258833333335,7554.010227777778,326.38888888888886,56,0.8333333333333334,2520064
429,2443.6930500000003,7553.18195,312.5,56,0.5,2525952
430,2437.89005,7558.776616666666,333.3333333333333,56,0.8333333333333334,2531840
431,2437.89005,7559.401616666666,270.8333333333333,56,0.8333333333333334,2537728
432,2463.1947750000004,7533.471891666666,333.3333333333333,56,0.8333333333333334,2543616
433,2463.1947750000004,7533.680225,312.5,56,0.8333333333333334,2549504
434,2446.5945500000003,7550.072116666666,333.3333333333333,56,0.16666666666666666,2555392
435,2446.5945500000003,7550.072116666666,333.3333333333333,56,0.6666666666666666,2561280
436,2446.5945500000003,7550.072116666666,333.3333333333333,56,0.6666666666666666,2567168
437,2441.758716666667,7554.907949999999,333.3333333333333,56,0.6666666666666666,2573056
438,2439.8243833333336,7557.189505555555,298.61111111111114,56,0.6666666666666666,2578944
439,2440.7915500000004,7556.014005555555,319.4444444444444,56,0.8333333333333334,2584832
440,2442.7258833333335,7554.218561111111,305.55555555555554,56,0.6666666666666666,2590720
441,2443.6930500000003,7552.973616666666,333.3333333333333,56,0.5,2596608
442,2441.7587166666667,7555.116283333333,312.5,56,0.5,2602496
443,2444.660216666667,7552.145338888889,319.4444444444444,56,0.8333333333333334,2608384
444,2442.7258833333335,7553.9407833333335,333.3333333333333,56,0.6666666666666666,2614272
445,2441.758716666667,7555.185727777777,305.55555555555554,56,1.0,2620160
446,2444.660216666667,7552.075894444444,326.38888888888886,56,1.0,2626048
447,2445.6273833333335,7551.108727777778,326.38888888888886,56,1.0,2631936
448,2446.5945500000003,7550.072116666666,333.3333333333333,56,0.6666666666666666,2637824
449,2443.6930500000003,7552.973616666666,333.3333333333333,56,0.6666666666666666,2643712
450,2435.955716666667,7560.919283333333,312.49999999999994,56,0.3333333333333333,2649600
451,2437.89005,7559.332172222223,277.77777777777777,56,0.6666666666666666,2655488
452,2440.7915500000004,7555.944561111111,326.38888888888886,56,1.0,2661376
453,2441.758716666667,7555.2551722222215,298.6111111111111,56,1.0,2667264
454,2443.6930500000003,7552.973616666666,333.3333333333333,56,1.0,2673152
455,2438.857216666667,7558.017783333333,312.5,56,0.5,2679040
456,2440.79155,7556.222338888889,298.61111111111114,56,0.8333333333333334,2684928
457,2445.6273833333335,7551.108727777778,326.38888888888886,56,0.5,2690816
458,2443.6930500000003,7552.973616666666,333.3333333333333,56,0.5,2696704
459,2440.7915500000004,7556.08345,312.5,56,0.8333333333333334,2702592
460,2443.6930500000003,7553.18195,312.5,56,1.0,2708480
461,2445.6273833333335,7551.0392833333335,333.3333333333333,56,0.8333333333333334,2714368
462,2441.758716666667,7554.977394444444,326.38888888888886,56,0.8333333333333334,2720256
463,2437.89005,7559.054394444444,305.55555555555554,56,1.0,2726144
464,2441.758716666667,7555.2551722222215,298.6111111111111,56,1.0,2732032
465,2437.89005,7558.776616666666,333.3333333333333,56,0.6666666666666666,2737920
466,2437.89005,7559.401616666666,270.8333333333333,56,0.8333333333333334,2743808
467,2440.7915500000004,7555.875116666666,333.3333333333333,56,1.0,2749696
468,2428.2183833333333,7568.86495,291.6666666666667,56,0.8333333333333334,2755584
469,2434.0213833333337,7563.548061111111,243.05555555555554,56,0.8333333333333334,2761472
470,2442.7258833333335,7553.9407833333335,333.3333333333333,56,0.6666666666666666,2767360
471,2440.7915500000004,7556.1528944444435,305.55555555555554,56,0.5,2773248
472,2444.660216666667,7552.145338888889,319.4444444444444,56,0.6666666666666666,2779136
473,2442.7258833333335,7553.9407833333335,333.3333333333333,56,0.6666666666666666,2785024
474,2442.7258833333335,7554.218561111111,305.55555555555554,56,0.5,2790912
475,2444.6602166666667,7552.00645,333.3333333333333,56,0.8333333333333334,2796800
476,2444.6602166666667,7552.1453388888895,319.4444444444444,56,0.5,2802688
477,2440.7915500000004,7555.875116666666,333.3333333333333,56,0.3333333333333333,2808576
478,2440.79155,7556.291783333334,291.6666666666667,56,0.6666666666666666,2814464
479,2444.660216666667,7552.006449999999,333.3333333333333,56,0.8333333333333334,2820352
480,2444.660216666667,7552.145338888889,319.4444444444444,56,0.6666666666666666,2826240
481,2438.857216666667,7557.80945,333.3333333333333,56,0.8333333333333334,2832128
482,2434.98855,7562.233672222223,277.77777777777777,56,0.8333333333333334,2838016
483,2441.758716666667,7555.185727777777,305.55555555555554,56,0.8333333333333334,2843904
484,2445.627383333334,7551.108727777777,326.38888888888886,56,0.5,2849792
485,2441.7587166666667,7554.90795,333.3333333333333,56,0.8333333333333334,2855680
486,2434.98855,7562.025338888889,298.6111111111111,56,0.6666666666666666,2861568
487,2438.857216666667,7558.295561111111,284.72222222222223,56,0.5,2867456
488,2445.6273833333335,7551.108727777778,326.38888888888886,56,0.6666666666666666,2873344
489,2446.5945500000003,7550.072116666666,333.3333333333333,56,0.8333333333333334,2879232
490,2446.59455,7550.072116666666,333.3333333333333,56,1.0,2885120
491,2445.6273833333335,7551.0392833333335,333.3333333333333,56,1.0,2891008
492,2442.7258833333335,7554.010227777778,326.38888888888886,56,0.6666666666666666,2896896
493,2438.857216666667,7558.017783333333,312.49999999999994,56,0.5,2902784
494,2438.857216666667,7558.1566722222215,298.6111111111111,56,1.0,2908672
495,2443.6930500000003,7553.18195,312.5,56,1.0,2914560
496,2446.5945500000003,7550.072116666666,333.3333333333333,56,0.8333333333333334,2920448
497,2443.6930500000003,7552.973616666666,333.3333333333333,56,0.8333333333333334,2926336
498,2440.7915500000004,7556.08345,312.5,56,1.0,2932224
499,2443.6930500000003,7553.18195,312.5,56,1.0,2938112
500,2442.7258833333335,7553.9407833333335,333.3333333333333,56,0.8333333333333334,2944000
